OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU
3143,ONTARIO,ON,70,2020/08/08 12:00:00+00,39967,36131,107,2784,1,2372441,26008,1052,-38,53,-13,27,-1
3144,NORTHWEST TERRITORIES,NT,0,2020/08/08 12:00:00+00,5,5,0,0,0,3393,0,0,0,0,0,0,0
3145,REPATRIATED CDN,RC,0,2020/08/08 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
3146,CANADA,CA,236,2020/08/08 12:00:00+00,119221,103566,131,8976,6,4677624,38140,6679,99,309,-10,80,4
3162,NUNAVUT,NU,0,2020/08/09 12:00:00+00,0,0,0,0,0,2097,0,0,0,0,0,0,0
3163,YUKON,YT,0,2020/08/09 12:00:00+00,15,13,0,0,0,1836,0,2,0,0,0,0,0
3164,PRINCE EDWARD ISLAND,PE,0,2020/08/09 12:00:00+00,36,36,0,0,0,20530,0,0,0,0,0,0,0
3165,NEWFOUNDLAND AND LABRADOR,NL,0,2020/08/09 12:00:00+00,267,263,0,3,0,26906,210,1,0,0,0,0,0
3166,NEW BRUNSWICK,NB,0,2020/08/09 12:00:00+00,176,168,0,2,0,54854,223,6,0,0,0,0,0
3167,BRITISH COLUMBIA,BC,0,2020/08/09 12:00:00+00,3934,3353,0,195,0,279722,0,386,0,11,0,4,0
3168,NOVA SCOTIA,NS,0,2020/08/09 12:00:00+00,1071,1006,1,64,0,67185,165,1,-1,0,0,0,0
3169,SASKATCHEWAN,SK,12,2020/08/09 12:00:00+00,1445,1257,12,20,0,111748,1945,168,0,13,0,6,1
3170,ALBERTA,AB,0,2020/08/09 12:00:00+00,11430,10097,0,208,0,743885,0,1125,0,68,0,18,0
3171,MANITOBA,MB,35,2020/08/09 12:00:00+00,542,352,1,8,0,100830,756,182,34,6,-3,3,0
3172,QUEBEC,QC,104,2020/08/09 12:00:00+00,60471,50886,0,5695,3,908532,13036,3890,101,156,1,22,-1
3173,ONTARIO,ON,79,2020/08/09 12:00:00+00,40046,36279,148,2784,0,2400212,27771,983,-69,55,2,26,-1
3174,NORTHWEST TERRITORIES,NT,0,2020/08/09 12:00:00+00,5,5,0,0,0,3393,0,0,0,0,0,0,0
3175,REPATRIATED CDN,RC,0,2020/08/09 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
3176,CANADA,CA,230,2020/08/09 12:00:00+00,119451,103728,162,8979,3,4721730,44106,6744,65,309,0,79,-1
3177,NUNAVUT,NU,0,2020/08/10 12:00:00+00,0,0,0,0,0,1906,0,0,0,0,0,0,0
3178,YUKON,YT,0,2020/08/10 12:00:00+00,15,13,0,0,0,1961,125,2,0,0,0,0,0
3179,PRINCE EDWARD ISLAND,PE,0,2020/08/10 12:00:00+00,36,36,0,0,0,20530,0,0,0,0,0,0,0
3180,NEWFOUNDLAND AND LABRADOR,NL,1,2020/08/10 12:00:00+00,268,263,0,3,0,27050,144,2,1,0,0,0,0
3181,NEW BRUNSWICK,NB,0,2020/08/10 12:00:00+00,176,168,0,2,0,55072,218,6,0,0,0,0,0
3182,BRITISH COLUMBIA,BC,131,2020/08/10 12:00:00+00,4065,3425,72,195,0,288078,8356,445,59,9,-2,3,-1
3183,NOVA SCOTIA,NS,0,2020/08/10 12:00:00+00,1071,1006,0,64,0,67386,201,1,0,0,0,0,0
3184,SASKATCHEWAN,SK,5,2020/08/10 12:00:00+00,1450,1265,8,20,0,113045,1297,165,-3,13,0,5,-1
3185,ALBERTA,AB,257,2020/08/10 12:00:00+00,11687,10384,287,213,5,770266,26381,1090,-35,66,-2,14,-4
3186,MANITOBA,MB,16,2020/08/10 12:00:00+00,558,354,2,8,0,103782,2952,196,14,6,0,3,0
3187,QUEBEC,QC,156,2020/08/10 12:00:00+00,60627,53041,2155,5696,1,916301,7769,1890,-2000,156,0,22,0
3188,ONTARIO,ON,115,2020/08/10 12:00:00+00,40161,36381,102,2786,2,2422487,22275,994,11,49,-6,25,-1
3189,NORTHWEST TERRITORIES,NT,0,2020/08/10 12:00:00+00,5,5,0,0,0,3469,76,0,0,0,0,0,0
3190,REPATRIATED CDN,RC,0,2020/08/10 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
3191,CANADA,CA,681,2020/08/10 12:00:00+00,120132,106354,2626,8987,8,4791524,69794,4791,-1953,299,-10,72,-7
3192,NUNAVUT,NU,0,2020/08/11 12:00:00+00,0,0,0,0,0,1906,0,0,0,0,0,0,0
3193,YUKON,YT,0,2020/08/11 12:00:00+00,15,13,0,0,0,2017,0,2,0,0,0,0,0
3194,PRINCE EDWARD ISLAND,PE,0,2020/08/11 12:00:00+00,36,36,0,0,0,21910,1380,0,0,0,0,0,0
3195,NEWFOUNDLAND AND LABRADOR,NL,0,2020/08/11 12:00:00+00,268,263,0,3,0,27379,329,2,0,0,0,0,0
3196,NEW BRUNSWICK,NB,1,2020/08/11 12:00:00+00,177,168,0,2,0,55379,307,7,1,0,0,0,0
3197,BRITISH COLUMBIA,BC,46,2020/08/11 12:00:00+00,4111,3444,19,195,0,290150,2072,472,27,8,-1,5,2
3198,NOVA SCOTIA,NS,0,2020/08/11 12:00:00+00,1071,1007,1,64,0,67660,274,0,-1,0,0,0,0
3199,SASKATCHEWAN,SK,29,2020/08/11 12:00:00+00,1479,1294,29,20,0,113045,0,165,0,13,0,5,0
3200,ALBERTA,AB,85,2020/08/11 12:00:00+00,11772,10552,168,216,3,777325,7059,1004,-86,62,-4,14,0
3201,MANITOBA,MB,4,2020/08/11 12:00:00+00,562,360,6,8,0,104841,1059,194,-2,5,-1,3,0
3202,QUEBEC,QC,91,2020/08/11 12:00:00+00,60718,53135,94,5697,1,922332,6031,1886,-4,151,-5,21,-1
3203,ONTARIO,ON,33,2020/08/11 12:00:00+00,40194,36456,75,2786,0,2444068,21581,952,-42,60,11,21,-4
3204,NORTHWEST TERRITORIES,NT,0,2020/08/11 12:00:00+00,5,5,0,0,0,3501,32,0,0,0,0,0,0
3205,REPATRIATED CDN,RC,0,2020/08/11 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
3206,CANADA,CA,289,2020/08/11 12:00:00+00,120421,106746,392,8991,4,4831457,40124,4684,-107,299,0,69,-3
3207,NUNAVUT,NU,0,2020/08/12 12:00:00+00,0,0,0,0,0,1955,49,0,0,0,0,0,0
3208,YUKON,YT,0,2020/08/12 12:00:00+00,15,13,0,0,0,2062,56,2,0,0,0,0,0
3209,PRINCE EDWARD ISLAND,PE,0,2020/08/12 12:00:00+00,36,36,0,0,0,21910,0,0,0,0,0,0,0
3210,NEWFOUNDLAND AND LABRADOR,NL,0,2020/08/12 12:00:00+00,268,263,0,3,0,27668,289,2,0,0,0,0,0
3211,NEW BRUNSWICK,NB,1,2020/08/12 12:00:00+00,178,168,0,2,0,55613,234,8,1,0,0,0,0
3212,BRITISH COLUMBIA,BC,85,2020/08/12 12:00:00+00,4196,3469,25,196,1,290150,0,531,59,8,0,5,0
3213,NOVA SCOTIA,NS,0,2020/08/12 12:00:00+00,1071,1007,0,64,0,67914,254,0,0,0,0,0,0
3214,SASKATCHEWAN,SK,5,2020/08/12 12:00:00+00,1484,1314,20,20,0,115004,1959,150,-15,10,-3,5,0
3215,ALBERTA,AB,121,2020/08/12 12:00:00+00,11893,10632,80,217,1,785361,8036,1044,40,50,-12,13,-1
3216,MANITOBA,MB,16,2020/08/12 12:00:00+00,578,368,8,8,0,105661,820,202,8,5,0,3,0
3217,QUEBEC,QC,95,2020/08/12 12:00:00+00,60813,53270,135,5709,12,926538,4206,1834,-52,151,0,20,-1
3218,ONTARIO,ON,95,2020/08/12 12:00:00+00,40289,36590,134,2787,1,2468640,24572,912,-40,49,-11,20,-1
3219,NORTHWEST TERRITORIES,NT,0,2020/08/12 12:00:00+00,5,5,0,0,0,3525,124,0,0,0,0,0,0
3220,REPATRIATED CDN,RC,0,2020/08/12 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
3221,CANADA,CA,418,2020/08/12 12:00:00+00,120839,107148,402,9006,15,4872056,40599,4685,1,273,-26,66,-3
3222,NUNAVUT,NU,0,2020/08/13 12:00:00+00,0,0,0,0,0,1955,0,0,0,0,0,0,0
3223,YUKON,YT,0,2020/08/13 12:00:00+00,15,14,2,0,0,2112,50,1,-2,0,0,0,0
3224,PRINCE EDWARD ISLAND,PE,5,2020/08/13 12:00:00+00,41,36,0,0,0,22389,479,5,5,0,0,0,0
3225,NEWFOUNDLAND AND LABRADOR,NL,0,2020/08/13 12:00:00+00,268,263,0,3,0,27911,243,2,0,0,0,0,0
3226,NEW BRUNSWICK,NB,2,2020/08/13 12:00:00+00,180,169,1,2,0,55945,332,9,1,0,0,0,0
3227,BRITISH COLUMBIA,BC,78,2020/08/13 12:00:00+00,4274,3500,31,196,0,296742,6592,578,47,9,1,4,-1
3228,NOVA SCOTIA,NS,0,2020/08/13 12:00:00+00,1071,1007,0,64,0,68381,467,0,0,0,0,0,0
3229,SASKATCHEWAN,SK,27,2020/08/13 12:00:00+00,1511,1325,11,20,0,116804,1800,166,16,10,0,5,0
3230,ALBERTA,AB,76,2020/08/13 12:00:00+00,11969,10713,81,220,3,793114,7753,1036,-8,50,0,12,-1
3231,MANITOBA,MB,25,2020/08/13 12:00:00+00,603,377,9,8,0,108211,2550,218,16,7,2,3,0
3232,QUEBEC,QC,104,2020/08/13 12:00:00+00,60917,53441,171,5715,6,939144,12606,1761,-73,149,-2,23,3
3233,ONTARIO,ON,78,2020/08/13 12:00:00+00,40367,36689,99,2787,0,2498266,29626,891,-21,43,-6,20,0
3234,NORTHWEST TERRITORIES,NT,0,2020/08/13 12:00:00+00,5,5,0,0,0,3537,12,0,0,0,0,0,0
3235,REPATRIATED CDN,RC,0,2020/08/13 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
3236,CANADA,CA,395,2020/08/13 12:00:00+00,121234,107553,405,9015,9,4934511,62510,4666,-19,268,-5,67,1
3237,NUNAVUT,NU,0,2020/08/14 12:00:00+00,0,0,0,0,0,1998,43,0,0,0,0,0,0
3238,YUKON,YT,0,2020/08/14 12:00:00+00,15,14,-1,0,0,2112,0,1,1,0,0,0,0
3239,PRINCE EDWARD ISLAND,PE,0,2020/08/14 12:00:00+00,41,36,0,0,0,22389,0,5,0,0,0,0,0
3240,NEWFOUNDLAND AND LABRADOR,NL,0,2020/08/14 12:00:00+00,268,263,0,3,0,28146,235,2,0,0,0,0,0
3241,NEW BRUNSWICK,NB,0,2020/08/14 12:00:00+00,180,169,0,2,0,56223,278,9,0,0,0,0,0
3242,BRITISH COLUMBIA,BC,84,2020/08/14 12:00:00+00,4358,3533,33,196,0,300230,3488,629,51,12,3,4,0
3243,NOVA SCOTIA,NS,1,2020/08/14 12:00:00+00,1072,1007,0,64,0,68784,403,1,1,0,0,0,0
3244,SASKATCHEWAN,SK,30,2020/08/14 12:00:00+00,1541,1347,22,20,0,118470,1666,174,8,10,0,5,0
3245,ALBERTA,AB,84,2020/08/14 12:00:00+00,12053,10796,83,221,1,801360,8246,1036,0,48,-2,13,1
3246,MANITOBA,MB,40,2020/08/14 12:00:00+00,643,389,12,8,0,110942,2731,246,28,9,2,3,0
3247,QUEBEC,QC,87,2020/08/14 12:00:00+00,61004,53598,157,5718,3,947026,0,1688,-73,151,2,25,2
3248,ONTARIO,ON,92,2020/08/14 12:00:00+00,40459,36772,83,2788,1,2528403,30137,899,8,41,-2,17,-3
3249,NORTHWEST TERRITORIES,NT,0,2020/08/14 12:00:00+00,5,5,0,0,0,3561,24,0,0,0,0,0,0
3250,REPATRIATED CDN,RC,0,2020/08/14 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
3251,CANADA,CA,418,2020/08/14 12:00:00+00,121652,107942,389,9020,5,4981762,47251,4690,24,271,3,67,0
3252,NUNAVUT,NU,0,2020/08/15 12:00:00+00,0,0,0,0,0,1998,0,0,0,0,0,0,0
3253,YUKON,YT,0,2020/08/15 12:00:00+00,15,14,0,0,0,2156,44,1,0,0,0,0,0
3254,PRINCE EDWARD ISLAND,PE,0,2020/08/15 12:00:00+00,41,36,0,0,0,22389,0,5,0,0,0,0,0
3255,NEWFOUNDLAND AND LABRADOR,NL,0,2020/08/15 12:00:00+00,268,263,0,3,0,28284,138,2,0,0,0,0,0
3256,NEW BRUNSWICK,NB,4,2020/08/15 12:00:00+00,184,169,0,2,0,56530,307,13,4,0,0,0,0
3257,BRITISH COLUMBIA,BC,0,2020/08/15 12:00:00+00,4358,3533,0,196,0,300230,0,629,0,12,0,4,0
3258,NOVA SCOTIA,NS,2,2020/08/15 12:00:00+00,1074,1007,0,64,0,69194,410,3,2,0,0,0,0
3259,SASKATCHEWAN,SK,25,2020/08/15 12:00:00+00,1566,1356,9,21,1,120486,2016,189,15,8,-2,5,0
3260,ALBERTA,AB,0,2020/08/15 12:00:00+00,12053,10796,0,221,0,801360,0,1036,0,48,0,13,0
3261,MANITOBA,MB,20,2020/08/15 12:00:00+00,663,443,54,9,1,112283,1341,211,-35,9,0,3,0
3262,QUEBEC,QC,80,2020/08/15 12:00:00+00,61084,53709,111,5719,1,966677,19651,1656,-32,149,-2,25,0
3263,ONTARIO,ON,106,2020/08/15 12:00:00+00,40565,36873,101,2789,1,2558839,30436,903,4,39,-2,17,0
3264,NORTHWEST TERRITORIES,NT,0,2020/08/15 12:00:00+00,5,5,0,0,0,3561,0,0,0,0,0,0,0
3265,REPATRIATED CDN,RC,0,2020/08/15 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
3266,CANADA,CA,237,2020/08/15 12:00:00+00,121889,108217,275,9024,4,5043987,54343,4648,-42,265,-6,67,0
3267,NUNAVUT,NU,0,2020/08/16 12:00:00+00,0,0,0,0,0,1998,0,0,0,0,0,0,0
3268,YUKON,YT,0,2020/08/16 12:00:00+00,15,14,0,0,0,2156,0,1,0,0,0,0,0
3269,PRINCE EDWARD ISLAND,PE,0,2020/08/16 12:00:00+00,41,36,0,0,0,22389,0,5,0,0,0,0,0
3270,NEWFOUNDLAND AND LABRADOR,NL,0,2020/08/16 12:00:00+00,268,263,0,3,0,28479,195,2,0,0,0,0,0
3271,NEW BRUNSWICK,NB,2,2020/08/16 12:00:00+00,186,169,0,2,0,56766,236,15,2,0,0,0,0
3272,BRITISH COLUMBIA,BC,0,2020/08/16 12:00:00+00,4358,3533,0,196,0,300230,0,629,0,12,0,4,0
3273,NOVA SCOTIA,NS,0,2020/08/16 12:00:00+00,1074,1007,0,64,0,69537,343,3,0,0,0,0,0
3274,SASKATCHEWAN,SK,14,2020/08/16 12:00:00+00,1580,1365,9,22,1,122245,1759,193,4,8,0,4,-1
3275,ALBERTA,AB,0,2020/08/16 12:00:00+00,12053,10796,0,221,0,801360,0,1036,0,48,0,13,0
3276,MANITOBA,MB,34,2020/08/16 12:00:00+00,697,483,40,9,0,113952,1669,205,-6,9,0,3,0
3277,QUEBEC,QC,67,2020/08/16 12:00:00+00,61151,53847,138,5720,1,975856,9179,1584,-72,149,0,25,0
3278,ONTARIO,ON,81,2020/08/16 12:00:00+00,40646,36953,80,2789,0,2582652,23813,904,1,37,-2,18,1
3279,NORTHWEST TERRITORIES,NT,0,2020/08/16 12:00:00+00,5,5,0,0,0,3561,0,0,0,0,0,0,0
3280,REPATRIATED CDN,RC,0,2020/08/16 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
3281,CANADA,CA,198,2020/08/16 12:00:00+00,122087,108484,267,9026,2,5081181,37194,4577,-71,263,-2,67,0
3282,NUNAVUT,NU,0,2020/08/17 12:00:00+00,0,0,0,0,0,2023,25,0,0,0,0,0,0
3283,YUKON,YT,0,2020/08/17 12:00:00+00,15,14,0,0,0,2156,0,1,0,0,0,0,0
3284,PRINCE EDWARD ISLAND,PE,0,2020/08/17 12:00:00+00,41,36,0,0,0,22389,0,5,0,0,0,0,0
3285,NEWFOUNDLAND AND LABRADOR,NL,0,2020/08/17 12:00:00+00,268,263,0,3,0,28668,189,2,0,0,0,0,0
3286,NEW BRUNSWICK,NB,0,2020/08/17 12:00:00+00,186,169,0,2,0,56960,194,15,0,0,0,0,0
3287,BRITISH COLUMBIA,BC,236,2020/08/17 12:00:00+00,4594,3653,120,198,2,310960,10730,743,114,4,-8,3,-1
3288,NOVA SCOTIA,NS,1,2020/08/17 12:00:00+00,1075,1007,0,64,0,69716,179,4,1,0,0,0,0
3289,SASKATCHEWAN,SK,1,2020/08/17 12:00:00+00,1581,1387,22,22,0,123288,1043,172,-21,8,0,4,0
3290,ALBERTA,AB,359,2020/08/17 12:00:00+00,12412,11056,260,224,3,829622,28262,1132,96,45,-3,10,-3
3291,MANITOBA,MB,34,2020/08/17 12:00:00+00,731,490,7,9,0,115963,2011,232,27,11,2,3,0
3292,QUEBEC,QC,55,2020/08/17 12:00:00+00,61206,53930,83,5721,1,983814,7958,1555,-29,145,-4,25,0
3293,ONTARIO,ON,99,2020/08/17 12:00:00+00,40745,37036,83,2789,0,2608219,25567,920,16,32,-5,16,-2
3294,NORTHWEST TERRITORIES,NT,0,2020/08/17 12:00:00+00,5,5,0,0,0,3649,88,0,0,0,0,0,0
3295,REPATRIATED CDN,RC,0,2020/08/17 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
3296,CANADA,CA,785,2020/08/17 12:00:00+00,122872,109059,575,9032,6,5157427,76246,4781,204,245,-18,61,-6
3297,NUNAVUT,NU,0,2020/08/18 12:00:00+00,0,0,0,0,0,2023,0,0,0,0,0,0,0
3298,YUKON,YT,0,2020/08/18 12:00:00+00,15,15,1,0,0,2247,91,0,-1,0,0,0,0
3299,PRINCE EDWARD ISLAND,PE,3,2020/08/18 12:00:00+00,44,40,4,0,0,22389,0,4,-1,0,0,0,0
3300,NEWFOUNDLAND AND LABRADOR,NL,0,2020/08/18 12:00:00+00,268,263,0,3,0,28884,216,2,0,0,0,0,0
3301,NEW BRUNSWICK,NB,0,2020/08/18 12:00:00+00,186,171,2,2,0,57246,286,13,-2,0,0,0,0
3302,BRITISH COLUMBIA,BC,83,2020/08/18 12:00:00+00,4677,3704,51,198,0,313285,2325,775,32,6,2,3,0
3303,NOVA SCOTIA,NS,0,2020/08/18 12:00:00+00,1075,1007,0,64,0,69976,260,4,0,0,0,0,0
3304,SASKATCHEWAN,SK,1,2020/08/18 12:00:00+00,1582,1403,16,22,0,124219,931,157,-15,8,0,4,0
3305,ALBERTA,AB,7,2020/08/18 12:00:00+00,12419,11159,3,225,1,829622,0,1169,37,48,3,11,1
3306,MANITOBA,MB,17,2020/08/18 12:00:00+00,748,502,12,11,2,116990,1027,235,3,8,-3,2,-1
3307,QUEBEC,QC,46,2020/08/18 12:00:00+00,61252,54083,153,5727,6,990392,6578,1442,-113,145,0,27,2
3308,ONTARIO,ON,125,2020/08/18 12:00:00+00,40870,37126,90,2793,4,2631286,23067,951,31,41,9,15,-1
3309,NORTHWEST TERRITORIES,NT,0,2020/08/18 12:00:00+00,5,5,0,0,0,3667,18,0,0,0,0,0,0
3310,REPATRIATED CDN,RC,0,2020/08/18 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
3311,CANADA,CA,282,2020/08/18 12:00:00+00,123154,109491,332,9045,13,5192226,34799,4752,-29,256,11,62,1
3312,NUNAVUT,NU,0,2020/08/19 12:00:00+00,0,0,0,0,0,2023,0,0,0,0,0,0,0
3313,YUKON,YT,0,2020/08/19 12:00:00+00,15,15,0,0,0,2270,23,0,0,0,0,0,0
3314,PRINCE EDWARD ISLAND,PE,0,2020/08/19 12:00:00+00,44,40,0,0,0,22389,0,4,0,0,0,0,0
3315,NEWFOUNDLAND AND LABRADOR,NL,0,2020/08/19 12:00:00+00,268,263,0,3,0,29176,292,2,0,0,0,0,0
3316,NEW BRUNSWICK,NB,0,2020/08/19 12:00:00+00,186,172,1,2,0,57511,265,12,-1,0,0,0,0
3317,BRITISH COLUMBIA,BC,68,2020/08/19 12:00:00+00,4745,3749,45,198,0,316782,3497,798,23,10,4,4,1
3318,NOVA SCOTIA,NS,1,2020/08/19 12:00:00+00,1076,1007,0,64,0,70388,412,5,1,0,0,0,0
3319,SASKATCHEWAN,SK,4,2020/08/19 12:00:00+00,1586,1410,7,22,0,125181,962,154,-3,7,-1,4,0
3320,ALBERTA,AB,82,2020/08/19 12:00:00+00,12501,11167,142,227,2,846681,17059,1107,-62,48,0,12,1
3321,MANITOBA,MB,15,2020/08/19 12:00:00+00,763,528,26,12,1,118364,1374,223,-12,6,-2,2,0
3322,QUEBEC,QC,64,2020/08/19 12:00:00+00,61316,54238,155,5729,2,998424,8032,1349,-93,146,1,26,-1
3323,ONTARIO,ON,102,2020/08/19 12:00:00+00,40972,37215,89,2792,-1,2656928,25642,965,14,42,1,15,0
3324,NORTHWEST TERRITORIES,NT,0,2020/08/19 12:00:00+00,5,5,0,0,0,3683,16,0,0,0,0,0,0
3325,REPATRIATED CDN,RC,0,2020/08/19 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
3326,CANADA,CA,336,2020/08/19 12:00:00+00,123490,109822,465,9049,4,5249800,57574,4619,-133,259,3,63,1
3327,NUNAVUT,NU,0,2020/08/20 12:00:00+00,0,0,0,0,0,2023,0,0,0,0,0,0,0
3328,YUKON,YT,0,2020/08/20 12:00:00+00,15,15,0,0,0,2298,28,0,0,0,0,0,0
3329,PRINCE EDWARD ISLAND,PE,0,2020/08/20 12:00:00+00,44,40,0,0,0,22389,0,4,0,0,0,0,0
3330,NEWFOUNDLAND AND LABRADOR,NL,0,2020/08/20 12:00:00+00,268,263,0,3,0,29486,310,2,0,0,0,0,0
3331,NEW BRUNSWICK,NB,0,2020/08/20 12:00:00+00,186,178,6,2,0,57878,367,6,-6,0,0,0,0
3332,BRITISH COLUMBIA,BC,80,2020/08/20 12:00:00+00,4825,3845,96,200,2,320989,4207,780,-18,11,1,4,0
3333,NOVA SCOTIA,NS,0,2020/08/20 12:00:00+00,1076,1007,0,64,0,70839,451,4,-1,0,0,0,0
3334,SASKATCHEWAN,SK,4,2020/08/20 12:00:00+00,1590,1419,9,22,0,126624,1443,149,-5,5,-2,4,0
3335,ALBERTA,AB,103,2020/08/20 12:00:00+00,12604,11292,125,228,1,855968,9287,1084,-23,43,-5,12,0
3336,MANITOBA,MB,33,2020/08/20 12:00:00+00,796,537,9,12,0,119210,846,247,24,6,0,2,0
3337,QUEBEC,QC,98,2020/08/20 12:00:00+00,61414,54383,145,5730,1,1008252,9828,1301,-48,136,-10,10,-1
3338,ONTARIO,ON,76,2020/08/20 12:00:00+00,41048,37291,76,2793,1,2682845,25917,964,1,35,-7,15,0
3339,NORTHWEST TERRITORIES,NT,0,2020/08/20 12:00:00+00,5,5,0,0,0,3699,16,0,0,0,0,0,0
3340,REPATRIATED CDN,RC,0,2020/08/20 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
3341,CANADA,CA,394,2020/08/20 12:00:00+00,123884,110288,466,9054,5,5302500,21700,4541,-76,236,-25,47,-1
3342,NUNAVUT,NU,0,2020/08/21 12:00:00+00,0,0,0,0,0,2110,87,0,0,0,0,0,0
3343,YUKON,YT,0,2020/08/21 12:00:00+00,15,15,0,0,0,2335,37,0,0,0,0,0,0
3344,PRINCE EDWARD ISLAND,PE,0,2020/08/21 12:00:00+00,44,40,0,0,0,22389,0,4,0,0,0,0,0
3345,NEWFOUNDLAND AND LABRADOR,NL,0,2020/08/21 12:00:00+00,268,265,2,3,0,29782,296,0,-2,0,0,0,0
3346,NEW BRUNSWICK,NB,2,2020/08/21 12:00:00+00,188,178,0,2,0,58227,349,8,2,0,0,0,0
3347,BRITISH COLUMBIA,BC,90,2020/08/21 12:00:00+00,4915,3889,44,202,2,325359,4370,824,44,13,2,5,1
3348,NOVA SCOTIA,NS,1,2020/08/21 12:00:00+00,1077,1008,1,64,0,71392,553,5,0,1,1,0,0
3349,SASKATCHEWAN,SK,5,2020/08/21 12:00:00+00,1595,1439,20,22,0,127896,1272,134,-15,5,0,4,-1
3350,ALBERTA,AB,144,2020/08/21 12:00:00+00,12748,11374,82,230,2,862908,6940,1144,60,43,0,9,-3
3351,MANITOBA,MB,34,2020/08/21 12:00:00+00,830,553,16,12,0,122291,3081,265,18,5,-1,1,-1
3352,QUEBEC,QC,81,2020/08/21 12:00:00+00,61495,54472,89,5733,3,1025725,17473,1290,-11,124,-12,23,-2
3353,ONTARIO,ON,131,2020/08/21 12:00:00+00,41179,37397,106,2796,3,2710918,28073,986,22,35,0,13,-2
3354,NORTHWEST TERRITORIES,NT,0,2020/08/21 12:00:00+00,5,5,0,0,0,3703,4,0,0,0,0,0,0
3355,REPATRIATED CDN,RC,0,2020/08/21 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
3356,CANADA,CA,488,2020/08/21 12:00:00+00,124372,110648,360,9064,10,5365035,62535,4660,118,226,-10,55,-8
3357,NUNAVUT,NU,0,2020/08/22 12:00:00+00,0,0,0,0,0,2110,0,0,0,0,0,0,0
3358,YUKON,YT,0,2020/08/22 12:00:00+00,15,15,0,0,0,2335,0,0,0,0,0,0,0
3359,PRINCE EDWARD ISLAND,PE,0,2020/08/22 12:00:00+00,44,40,0,0,0,22389,0,4,0,0,0,0,0
3360,NEWFOUNDLAND AND LABRADOR,NL,0,2020/08/22 12:00:00+00,268,265,0,3,0,29899,117,0,0,0,0,0,0
3361,NEW BRUNSWICK,NB,0,2020/08/22 12:00:00+00,188,178,0,2,0,58570,343,8,0,0,0,0,0
3362,BRITISH COLUMBIA,BC,0,2020/08/22 12:00:00+00,4915,3889,0,202,0,325359,0,824,0,13,0,5,0
3363,NOVA SCOTIA,NS,1,2020/08/22 12:00:00+00,1078,1008,0,64,0,71700,308,6,1,1,0,0,0
3364,SASKATCHEWAN,SK,2,2020/08/22 12:00:00+00,1597,1458,19,22,0,129653,1757,117,-17,5,0,4,0
3365,ALBERTA,AB,0,2020/08/22 12:00:00+00,12748,11374,0,230,0,862908,0,1144,0,43,0,9,0
3366,MANITOBA,MB,42,2020/08/22 12:00:00+00,872,570,17,12,0,124140,1849,290,25,6,1,1,0
3367,QUEBEC,QC,104,2020/08/22 12:00:00+00,61599,54576,104,5739,6,1034827,9102,1284,-6,124,0,16,-7
3368,ONTARIO,ON,108,2020/08/22 12:00:00+00,41287,37487,90,2797,1,2739574,28656,1003,17,40,5,13,0
3369,NORTHWEST TERRITORIES,NT,0,2020/08/22 12:00:00+00,5,5,0,0,0,3703,0,0,0,0,0,0,0
3370,REPATRIATED CDN,RC,0,2020/08/22 12:00:00+00,13,13,0,0,0,0,0,0,0,0,0,0,0
3371,CANADA,CA,257,2020/08/22 12:00:00+00,124629,110878,230,9071,7,5407167,42132,4680,20,232,6,48,-7
3372,NUNAVUT,NU,0,2020/08/23 12:00:00+00,0,0,0,0,0,2110,0,0,0,0,0,0,0
3373,YUKON,YT,0,2020/08/23 12:00:00+00,15,15,0,0,0,2335,0,0,0,0,0,0,0
3374,PRINCE EDWARD ISLAND,PE,0,2020/08/23 12:00:00+00,44,40,0,0,0,22389,0,4,0,0,0,0,0
3375,NEWFOUNDLAND AND LABRADOR,NL,0,2020/08/23 12:00:00+00,268,265,0,3,0,30140,241,0,0,0,0,0,0
3376,NEW BRUNSWICK,NB,1,2020/08/23 12:00:00+00,189,178,0,2,0,58857,287,9,1,0,0,0,0
3377,BRITISH COLUMBIA,BC,0,2020/08/23 12:00:00+00,4915,3889,0,202,0,325359,0,824,0,13,0,5,0
